iterationName,id,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,age_group,age,button_pressed,utt_length,clean_utt
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,balanced square,13531.660000007832,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,43,438696,adult,NA,NA,15,balancesquare
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,upsidedown triangle,4518.175000004703,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,44,443745,adult,NA,NA,19,upsidedowntriangle
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,rhombus,6616.060000000289,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,45,450885,adult,NA,NA,7,rhombus
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,running,3550.534999987576,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,46,454948,adult,NA,NA,7,run
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,running,5341.670000023441,tangram,far,tangram-67.jpg,G1.jpg,survey-text,48,462782,adult,NA,NA,7,run
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,rhombus,6910.970000026282,tangram,far,A2.jpg,C1.jpg,survey-text,49,470218,adult,NA,NA,7,rhombus
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,diamond head,5078.905000002123,tangram,far,H1.jpg,tangram-8.jpg,survey-text,50,475812,adult,NA,NA,12,diamondhead
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,kicking,4877.054999989923,tangram,far,tangram-48.jpg,D1.jpg,survey-text,51,481210,adult,NA,NA,7,kick
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,running,3016.0800000012387,tangram,far,tangram-55.jpg,tangram-143.jpg,survey-text,52,484738,adult,NA,NA,7,run
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,upsidedown triangle,4325.799999991432,tangram,far,tangram-90.jpg,tangram-120.jpg,survey-text,53,489576,adult,NA,NA,19,upsidedowntriangle
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,looking down,2544.690000009723,tangram,far,B1.jpg,tangram-4.jpg,survey-text,54,492642,adult,NA,NA,12,lookdown
pilot2,adult_4,4,3F6KKYWMNCQ98CSTFVO3QOMIDN1DN5,climbing,8714.529999997467,tangram,far,tangram-164.jpg,tangram-64.jpg,survey-text,55,501874,adult,NA,NA,8,climb
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,person walking,7545,tangram,isolated,B1.jpg,P1.jpg,survey-text,3,25449,adult,NA,NA,14,personwalk
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,woman skipping,16315,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,4,42280,adult,NA,NA,14,womanskip
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,boy running,6720,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,5,49521,adult,NA,NA,11,boyrun
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,man dancing,6165,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,6,56201,adult,NA,NA,11,mandance
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,man running,6630,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,7,63345,adult,NA,NA,11,manrun
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,man dancing,7181,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,8,71033,adult,NA,NA,11,mandance
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,boy dancing,5832,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,9,77376,adult,NA,NA,11,boydance
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,priest,5460,tangram,isolated,H1.jpg,I1.jpg,survey-text,10,83345,adult,NA,NA,6,priest
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,cheap car,12785,familiar,close,sedan.jpg,sportscar.jpg,survey-text,12,103041,adult,NA,NA,9,cheapcar
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,indoor table,6643,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,13,110209,adult,NA,NA,12,indoortable
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,grizzly,6598,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,14,117313,adult,NA,NA,7,grizzly
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,goldfish,5370,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,15,123200,adult,NA,NA,8,goldfish
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,finch,17997,familiar,close,sparrow.jpg,eagle.jpg,survey-text,16,141713,adult,NA,NA,5,finch
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,polo,5491,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,17,147713,adult,NA,NA,4,polo
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,chocolate,6851,familiar,close,mnms.jpg,gummybears.jpg,survey-text,18,155088,adult,NA,NA,9,chocolate
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,german,6149,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,19,161745,adult,NA,NA,6,german
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,priest,12913,tangram,far,H1.jpg,tangram-8.jpg,survey-text,21,181649,adult,NA,NA,6,priest
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,kicking,5333,tangram,far,tangram-48.jpg,D1.jpg,survey-text,22,187488,adult,NA,NA,7,kick
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,legs apart,5820,tangram,far,tangram-90.jpg,tangram-120.jpg,survey-text,23,193817,adult,NA,NA,10,legapart
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,walking,7955,tangram,far,B1.jpg,tangram-4.jpg,survey-text,24,202281,adult,NA,NA,7,walk
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,skipping,6406,tangram,far,A2.jpg,C1.jpg,survey-text,25,209208,adult,NA,NA,8,skip
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,running,4410,tangram,far,tangram-67.jpg,G1.jpg,survey-text,26,214137,adult,NA,NA,7,run
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,high kick,6656,tangram,far,tangram-164.jpg,tangram-64.jpg,survey-text,27,221313,adult,NA,NA,9,highkick
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,runner,4255,tangram,far,tangram-55.jpg,tangram-143.jpg,survey-text,28,226088,adult,NA,NA,6,runner
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,goldfish,3879,familiar,far,goldfish.jpg,iguana.jpg,survey-text,30,232545,adult,NA,NA,8,goldfish
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,dog,5046,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,31,238113,adult,NA,NA,3,dog
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,bear,2190,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,32,240817,adult,NA,NA,4,bear
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,table,1849,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,33,243177,adult,NA,NA,5,table
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,shirt,1617,familiar,far,poloshirt.jpg,dress.jpg,survey-text,34,245304,adult,NA,NA,5,shirt
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,car,1577,familiar,far,sedan.jpg,firetruck.jpg,survey-text,35,247401,adult,NA,NA,3,car
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,candy,2850,familiar,far,mnms.jpg,pretzels.jpg,survey-text,36,250777,adult,NA,NA,5,candy
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,bird,2817,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,37,254105,adult,NA,NA,4,bird
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,goldfish,3333,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,39,261921,adult,NA,NA,8,goldfish
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,candy,1958,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,40,264385,adult,NA,NA,5,candy
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,car,1302,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,41,266209,adult,NA,NA,3,car
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,table,1794,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,42,268521,adult,NA,NA,5,table
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,shirt,1695,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,43,270721,adult,NA,NA,5,shirt
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,dog,1734,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,44,272961,adult,NA,NA,3,dog
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,bird,1661,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,45,275129,adult,NA,NA,4,bird
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,bear,1395,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,46,277041,adult,NA,NA,4,bear
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,hurdler,17838,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,48,299785,adult,NA,NA,7,hurdler
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,sad man,6471,tangram,close,B1.jpg,P1.jpg,survey-text,49,306770,adult,NA,NA,7,sadman
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,back straight,8353,tangram,close,H1.jpg,I1.jpg,survey-text,50,315633,adult,NA,NA,13,backstraight
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,triangle body,12610,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,51,328769,adult,NA,NA,13,trianglebody
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,flying kite,5771,tangram,close,A2.jpg,tangram-99.jpg,survey-text,52,335050,adult,NA,NA,11,flykite
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,sitting flat,15510,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,53,351065,adult,NA,NA,12,sitflat
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,slower runner,13797,tangram,close,tangram-55.jpg,N1.jpg,survey-text,54,365385,adult,NA,NA,13,slowrunner
pilot2,adult_7,7,3SPJ033422SGNXWZWTJPA2F2MSRYJL,no arms,6637,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,55,372546,adult,NA,NA,7,noarm
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,human,9884,tangram,far,tangram-67.jpg,G1.jpg,survey-text,3,26854,adult,NA,NA,5,human
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,teacher,7987,tangram,far,H1.jpg,tangram-8.jpg,survey-text,4,35360,adult,NA,NA,7,teacher
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,sport,3873,tangram,far,tangram-55.jpg,tangram-143.jpg,survey-text,5,39745,adult,NA,NA,5,sport
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,walk,3855,tangram,far,B1.jpg,tangram-4.jpg,survey-text,6,44112,adult,NA,NA,4,walk
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,sit,4065,tangram,far,tangram-164.jpg,tangram-64.jpg,survey-text,7,48697,adult,NA,NA,3,sit
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,praying,6315,tangram,far,A2.jpg,C1.jpg,survey-text,8,55528,adult,NA,NA,7,pray
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,kick,3014,tangram,far,tangram-48.jpg,D1.jpg,survey-text,9,59056,adult,NA,NA,4,kick
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,joy,5874,tangram,far,tangram-90.jpg,tangram-120.jpg,survey-text,10,65432,adult,NA,NA,3,joy
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,bear,5007,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,12,74729,adult,NA,NA,4,bear
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,car,2396,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,13,77641,adult,NA,NA,3,car
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,table,2966,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,14,81113,adult,NA,NA,5,table
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,candy,2656,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,15,84273,adult,NA,NA,5,candy
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,bird,6586,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,16,91368,adult,NA,NA,4,bird
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,fish,2909,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,17,94800,adult,NA,NA,4,fish
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,shirt,4093,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,18,99400,adult,NA,NA,5,shirt
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,dog,2798,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,19,102713,adult,NA,NA,3,dog
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,bow,2477,tangram,close,H1.jpg,I1.jpg,survey-text,21,107880,adult,NA,NA,3,bow
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,hit,2927,tangram,close,A2.jpg,tangram-99.jpg,survey-text,22,111329,adult,NA,NA,3,hit
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,run,2013,tangram,close,tangram-55.jpg,N1.jpg,survey-text,23,113857,adult,NA,NA,3,run
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,give,4555,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,24,118936,adult,NA,NA,4,give
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,forward,3676,tangram,close,B1.jpg,P1.jpg,survey-text,25,123128,adult,NA,NA,7,forward
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,slip,2608,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,26,126256,adult,NA,NA,4,slip
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,kick,3593,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,27,130377,adult,NA,NA,4,kick
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,run,2904,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,28,133793,adult,NA,NA,3,run
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,run,2122,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,30,137984,adult,NA,NA,3,run
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,toss,2634,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,31,141137,adult,NA,NA,4,toss
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,sit,3783,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,32,145432,adult,NA,NA,3,sit
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,bow,3177,tangram,isolated,H1.jpg,I1.jpg,survey-text,33,149128,adult,NA,NA,3,bow
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,run,1787,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,34,151440,adult,NA,NA,3,run
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,joy,1999,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,35,153961,adult,NA,NA,3,joy
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,kick,2533,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,36,157016,adult,NA,NA,4,kick
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,forward,5096,tangram,isolated,B1.jpg,P1.jpg,survey-text,37,162625,adult,NA,NA,7,forward
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,wood,4577,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,39,169840,adult,NA,NA,4,wood
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,fly,3629,familiar,close,sparrow.jpg,eagle.jpg,survey-text,40,173984,adult,NA,NA,3,fly
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,car,2195,familiar,close,sedan.jpg,sportscar.jpg,survey-text,41,176688,adult,NA,NA,3,car
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,nice,3252,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,42,180457,adult,NA,NA,4,nice
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,candy,2559,familiar,close,mnms.jpg,gummybears.jpg,survey-text,43,183528,adult,NA,NA,5,candy
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,fish,5052,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,44,189096,adult,NA,NA,4,fish
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,shirt,2546,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,45,192145,adult,NA,NA,5,shirt
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,bear,2881,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,46,195536,adult,NA,NA,4,bear
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,animal,4226,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,48,201681,adult,NA,NA,6,animal
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,animal,3961,familiar,far,goldfish.jpg,iguana.jpg,survey-text,49,206161,adult,NA,NA,6,animal
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,wood,5605,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,50,212289,adult,NA,NA,4,wood
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,car,2716,familiar,far,sedan.jpg,firetruck.jpg,survey-text,51,215512,adult,NA,NA,3,car
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,pet,2707,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,52,218737,adult,NA,NA,3,pet
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,animal,3641,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,53,222896,adult,NA,NA,6,animal
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,snack,5018,familiar,far,mnms.jpg,pretzels.jpg,survey-text,54,228433,adult,NA,NA,5,snack
pilot2,adult_9,9,3OWEPKL08A1TR3RJOILHQWCMRC97NH,wear,3144,familiar,far,poloshirt.jpg,dress.jpg,survey-text,55,232089,adult,NA,NA,4,wear
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,looks like metallic structure.,78409.92000000551,tangram,isolated,H1.jpg,I1.jpg,survey-text,3,136663,adult,NA,NA,30,looklikemetallicstructure.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,looks like a human structure on the run.,24602.719999995315,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,4,161778,adult,NA,NA,40,looklikeahumanstructureontherun.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,looks like a female body structure walking.,24633.769999985816,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,5,186930,adult,NA,NA,43,looklikeafemalebodystructurewalk.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this structure looks like a human sitting with one leg up.,46635.3550000058,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,6,234078,adult,NA,NA,58,thisstructurelooklikeahumansitwithonelegup.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this structure looks like a kid running.,56689.54000000667,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,7,291284,adult,NA,NA,40,thisstructurelooklikeakidrun.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this structure looks like a female body figure on a run.,48723.0750000017,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,8,340522,adult,NA,NA,56,thisstructurelooklikeafemalebodyfigureonarun.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this structure looks like a human body walking in a depressed state.,43484.46000000695,tangram,isolated,B1.jpg,P1.jpg,survey-text,9,384519,adult,NA,NA,68,thisstructurelooklikeahumanbodywalkinadepressstate.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,looks like a female body structure walking.,57040.829999998095,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,10,442065,adult,NA,NA,43,looklikeafemalebodystructurewalk.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,looks like a human walking in a depressed state.,60891.40500000212,tangram,close,B1.jpg,P1.jpg,survey-text,12,540276,adult,NA,NA,48,looklikeahumanwalkinadepressstate.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,the structure looks like a man sitting upright with a leg up.,63892.86999999604,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,13,604678,adult,NA,NA,61,thestructurelooklikeamansituprightwithalegup.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,the structure looks like a female body running  gently.,121524.45500000611,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,14,726719,adult,NA,NA,55,thestructurelooklikeafemalebodyrungently.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this structure resembles a man walking majestically.,59668.00499999954,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,15,786895,adult,NA,NA,52,thisstructureresembleamanwalkmajestically.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this structure looks like a female body running.,212513.4999999864,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,16,999927,adult,NA,NA,48,thisstructurelooklikeafemalebodyrun.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this structure looks like a man sitting and holding something in his stretched out hands.,61493.89500000689,tangram,close,H1.jpg,I1.jpg,survey-text,17,1061927,adult,NA,NA,89,thisstructurelooklikeamansitandholdsomethinginhisstretchouthand.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this image here looks like a human structure running aggressively.,52192.05500000692,tangram,close,tangram-55.jpg,N1.jpg,survey-text,18,1114638,adult,NA,NA,66,thisimageherelooklikeahumanstructurerunaggressively.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this image shows a female body structure walking towards the left side.,37166.375000000466,tangram,close,A2.jpg,tangram-99.jpg,survey-text,19,1152314,adult,NA,NA,71,thisimageshowafemalebodystructurewalktowardstheleaveside.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this image is a little bird that chirps regularly anywhere it perches.,68591.6649999998,familiar,close,sparrow.jpg,eagle.jpg,survey-text,21,1232172,adult,NA,NA,70,thisimagebealittlebirdthatchirpregularlyanywhereitperch.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this image is a blue sedan four doors type of car.,29239.49500000174,familiar,close,sedan.jpg,sportscar.jpg,survey-text,22,1261925,adult,NA,NA,50,thisimagebeabluesedanfourdoortypeofcar.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this is a rectangular high legged table.,40987.364999993704,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,23,1303455,adult,NA,NA,40,thisbearectangularhighlegtable.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this image is a brown colored walking bear.,36388.09500000207,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,24,1340353,adult,NA,NA,43,thisimagebeabrowncolorwalkbear.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this image is a picture of a german shepherded dog in a position of about to sit.,87409.02500000084,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,25,1428273,adult,NA,NA,81,thisimagebeapictureofagermanshepherddoginapositionofabouttosit.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this picture shows m&ma candies.,59541.05500000855,familiar,close,mnms.jpg,gummybears.jpg,survey-text,26,1488334,adult,NA,NA,32,thispictureshowm&macandy.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this is a picture of a gold fish.,11401.265000007814,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,27,1500246,adult,NA,NA,33,thisbeapictureofagoldfish.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this is a plane blue polo t-shirt.,33531.659999993164,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,28,1534284,adult,NA,NA,34,thisbeaplanebluepolot-shirt.
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,this is a bird,20300.845000005094,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,30,1565391,adult,NA,NA,14,thisbeabird
pilot2,adult_10,10,3HUTX6F6VVC4NNUPJL4Z9UVJ66GO2L,a gold fish.,9037.990000011863,familiar,far,goldfish.jpg,iguana.jpg,survey-text,31,1574937,adult,NA,NA,12,agoldfish.
